Artista,Cancion,Album,Año,Genero,Duracion
Tatiana,La Estrella Azul Balada (Pinocho) [Pinocchio],Mejores Temas De Las Peliculas De Walt Disney,2002,Pop,2:02
Tatiana,Feliz no cumpleaños (Alicia en el pais de las maravillas) [Alice in Wonderland],Mejores Temas De Las Peliculas De Walt Disney,2003,Pop,
Tatiana,Yo Soy Tu Amigo Fiel (Toy Story),Mejores Temas De Las Peliculas De Walt Disney,2003,Pop,
Tatiana,En Mi Corazon (Tarzan),Mejores Temas De Las Peliculas De Walt Disney,2003,Pop,
Tatiana,Sonreir y Cantar (dance) (Blanca Nieves) [Snow White],Mejores Temas De Las Peliculas De Walt Disney,2003,Pop,
Tatiana,Colores en el Viento (Pocahontas) [Colors Of The Wind],Mejores Temas De Las Peliculas De Walt Disney,2003,Pop,
Tatiana,Busca lo Mas Vital (El Libro de la Selva) [The Jungle Book],Mejores Temas De Las Peliculas De Walt Disney,2003,Pop,
Tatiana,Muy Pequeño el Mundo Es [It's a Small World After All],Mejores Temas De Las Peliculas De Walt Disney,2003,Pop,
Tatiana,Eres Tu el Principe Azul (La bella durmiente) [Sleeping Beauty],Mejores Temas De Las Peliculas De Walt Disney,2003,Pop,
Tatiana,Sonreir y Cantar (ballad) (Blanca Nieves) [Snow White],Mejores Temas De Las Peliculas De Walt Disney,2003,Pop,
Tatiana,"La, La, Lu (La Dama y El Vagabundo) [Lady And The Tramp]",Mejores Temas De Las Peliculas De Walt Disney,2003,Pop,
Tatiana,Los Marcianos Llegaron Ya (Cumbia Version),El Regalo,2003,Pop Latino,3:21
Tatiana,Ganador,El Regalo,2003,Pop Latino,3:34
Tatiana,Alibombo,El Regalo,2003,Pop Latino,3:10
Tatiana,La Ranita,El Regalo,2003,Pop Latino,3:05
Tatiana,La Reunión de los Juguetes,El Regalo,2003,Pop Latino,3:40
Tatiana,Baila Con el Hula Hoop,El Regalo,2003,Pop Latino,3:13
Tatiana,A la Luz de las Estrellas,El Regalo,2003,Pop Latino,3:00
Tatiana,Sonríe,El Regalo,2003,Pop Latino,4:12
Tatiana,El Twist de Mi Colegio,El Regalo,2003,Pop Latino,2:50
Tatiana,Los Abuelos Mitoteros,El Regalo,2003,Pop Latino,3:13
Tatiana,El Osito Lindo,El Regalo,2003,Pop Latino,2:17
Tatiana,"Do, Re, Mi",El Regalo,2003,Pop Latino,4:29
Tatiana,Los Marcianos Llegaron Ya (Hip Hop Version),El Regalo,2003,Pop Latino,3:09
Tatiana,"Ding, Dong Dang",El Regalo,2003,Pop Latino,3:22
Tatiana,Tradidance II,El Regalo,2003,Pop Latino,6:12
Tatiana,Chango Marango,"El Regalo, Vol. 2",2005,Pop Latino,3:42
Tatiana,A Ti Que Cumples Años Hoy,"El Regalo, Vol. 2",2005,Pop Latino,2:23
Tatiana & Chabelo,Si los Niños Gobernaran el Mundo,"El Regalo, Vol. 2",2005,Pop Latino,3:27
Tatiana,Súper Pato,"El Regalo, Vol. 2",2005,Pop Latino,3:02
Tatiana,La Rueda,"El Regalo, Vol. 2",2005,Pop Latino,2:49
Tatiana,Skangurito,"El Regalo, Vol. 2",2005,Pop Latino,3:17
Tatiana & El Grupo Montéz de Durango,La de la Mochila Azul,"El Regalo, Vol. 2",2005,Pop Latino,3:00
Tatiana,Pobre Pez,"El Regalo, Vol. 2",2005,Pop Latino,2:19
Tatiana,Cinco Deditos,"El Regalo, Vol. 2",2005,Pop Latino,2:49
Tatiana,El Baile del Pollito,"El Regalo, Vol. 2",2005,Pop Latino,2:51
Tatiana,Canta,"El Regalo, Vol. 2",2005,Pop Latino,2:42
Tatiana,La Thriller Cumbia,"El Regalo, Vol. 2",2005,Pop Latino,3:10
Tatiana,Detrás del Arcoiris,"El Regalo, Vol. 2",2005,Pop Latino,3:07
Tatiana,"Dormir, Dormir","El Regalo, Vol. 2",2005,Pop Latino,2:10
Tatiana,Hola Amigos,Aventuras en Tatilandia,2006,Pop,
Tatiana,Muevanse Todos (Twist and Shout),Aventuras en Tatilandia,2006,Pop,
Tatiana,El baile de la gallina,Aventuras en Tatilandia,2006,Pop,
Tatiana,Mi burrito querendon (duet with Priscilla),Aventuras en Tatilandia,2006,Pop,
Tatiana,Juego de las nombres,Aventuras en Tatilandia,2006,Pop,
Tatiana,La pelusa,Aventuras en Tatilandia,2006,Pop,
Tatiana,Cosa rara y narizona,Aventuras en Tatilandia,2006,Pop,
Tatiana,La maquinita,Aventuras en Tatilandia,2006,Pop,
Tatiana,El beso de las buenas noches,Aventuras en Tatilandia,2006,Pop,
Tatiana,Sobre el arcoiris,Aventuras en Tatilandia,2006,Pop,
Tatiana,Espapirifáctico,Espapirifáctico,2007,Latino,3:23
Tatiana,Calendario del Amor,Espapirifáctico,2007,Latino,3:14
Tatiana,Bruno,Espapirifáctico,2007,Latino,2:56
Tatiana,Ratiratón,Espapirifáctico,2007,Latino,3:03
Tatiana,Maquillaje,Espapirifáctico,2007,Latino,2:31
Tatiana,La Tarea,Espapirifáctico,2007,Latino,3:02
Tatiana,Pecos Bill,Espapirifáctico,2007,Latino,3:09
Tatiana,Hey Gato,Espapirifáctico,2007,Latino,3:20
Tatiana,La Vida Es Mejor Cantando,Espapirifáctico,2007,Latino,3:09
Tatiana,Sueño Feliz,Espapirifáctico,2007,Latino,3:29
Tatiana,Cuida Al Niño,Espapirifáctico,2007,Latino,2:49
Tatiana,Espapirifáctico (Remix Version),Espapirifáctico,2007,Latino,3:59
Tatiana,Pelos,Te Quiero,2009,Pop Latino,2:53
Tatiana,Amiguitos Vamos Todos a Cantar,Te Quiero,2009,Pop Latino,3:33
Tatiana,Sacúdete,Te Quiero,2009,Pop Latino,4:19
Tatiana,El Pirata Barba Plata,Te Quiero,2009,Pop Latino,3:49
Tatiana,Sirena,Te Quiero,2009,Pop Latino,3:13
Tatiana,El Sol Nace para Todos,Te Quiero,2009,Pop Latino,3:28
Tatiana,La Canción del 7,Te Quiero,2009,Pop Latino,1:54
Tatiana,Chispas de Chocolate,Te Quiero,2009,Pop Latino,3:29
Tatiana,La Patita Lulú,Te Quiero,2009,Pop Latino,2:49
Tatiana,Compartir,Te Quiero,2009,Pop Latino,3:35
Tatiana,Había un Sapo,Te Quiero,2009,Pop Latino,2:46
Tatiana,Te Quiero,Te Quiero,2009,Pop Latino,3:46
Tatiana,Apaga la Luz,Te Quiero,2009,Pop Latino,3:47
Tatiana,El Mundo De Tatiana [4:17],El Mundo De Tatiana,2011,,
Tatiana,El Ratón De Los Dientes [3:47],El Mundo De Tatiana,2011,,
Tatiana,Remix Rondas [4:39],El Mundo De Tatiana,2011,,
Tatiana,El Mosquito [3:38],El Mundo De Tatiana,2011,,
Tatiana,Los Planetas [3:31],El Mundo De Tatiana,2011,,
Tatiana,El Oso Corredor [2:22],El Mundo De Tatiana,2011,,
Tatiana,El Abecedario [3:39],El Mundo De Tatiana,2011,,
Tatiana,Pinocho [3:40],El Mundo De Tatiana,2011,,
Tatiana,El Blues Del Microbio [3:32],El Mundo De Tatiana,2011,,
Tatiana,Dale Ramón [3:02],El Mundo De Tatiana,2011,,
Tatiana,Feliz Cumpleaños [3:40],El Mundo De Tatiana,2011,,
Tatiana,La Gusana Viviana [3:24],El Mundo De Tatiana,2011,,
Tatiana,Somos Ángeles [4:58],El Mundo De Tatiana,2011,,
,,,,,
,,,,,
,,,,,
,,,,,
Tatiana,Carita de Ángel,,,Pop,2:57
Tatiana,"No Hablare, Hercules",,,Pop,2:20
Tatiana,Quien te puede amar,,,Pop,3:37
Tatiana,Gotita de amor,,,Pop,2:30
Tatiana,Vivan los niños,,,Pop,3:28
Tatiana,Baila Baila,,,Pop,3:28
"Rating: BLACK = I have original songs, GRAY = I have songs non-original or bad-quality, BLUE = rating using the 30 seconds preview at iTunes Music Store (I don't have the songs), TEAL = I put the rating using the 15 seconds preiew at Tatiana website.",,,,,
,,,,,
Taxi,,,,,0
Taxi,Criogenia salveaza Romania,Trag un claxon,2000,Rock,4:10
Taxi,Vishine,Trag un claxon,2000,Rock,3:40
Taxi,N-ajung la ele,Trag un claxon,2000,Rock,3:17
Taxi,Nu mai esti,Trag un claxon,2000,Rock,4:01
Taxi,Hip hop rock,Trag un claxon,2000,Rock,3:55
Taxi,Aici sunt banii dvs.,Trag un claxon,2000,Rock,4:00
Taxi,Jumatatea mea,Trag un claxon,2000,Rock,5:20
Taxi,Pacat ca nu esti normala,Trag un claxon,2000,Rock,3:40
Taxi,Nebunia furtunii,Trag un claxon,2000,Rock,4:03
Taxi,Cantec de groaza,Trag un claxon,2000,Rock,4:15
Taxi,Doi zero zero zero,Trag un claxon,2000,Rock,3:32
Taxi,Trag un claxon,Trag un claxon,2000,Rock,3:56
Taxi,Luna,Trag un claxon,2000,Rock,2:58
Taxi,Cortina de fier,Americanofonia,2001,Rock,3:19
Taxi,Americanofonia,Americanofonia,2001,Rock,4:06
Taxi,Mi-e dor si doare,Americanofonia,2001,Rock,4:28
Taxi,Masaj thailandez,Americanofonia,2001,Rock,4:05
Taxi,"Cineva, inaintea ta",Americanofonia,2001,Rock,3:54
Taxi,Comunitaru - rmx,Americanofonia,2001,Rock,3:20
Taxi,Ea inca ma iubeste,Americanofonia,2001,Rock,4:31
Taxi,Oamenii politici,Americanofonia,2001,Rock,4:28
Taxi,Tipa e gresita,Americanofonia,2001,Rock,3:12
Taxi,Comunitaru,Americanofonia,2001,Rock,2:04
Taxi,Nemuritoru',Americanofonia,2001,Rock,3:56
Taxi,O misiune imposibila,Americanofonia,2001,Rock,2:54
Taxi,O viata mica,C,2003,Rock,4:02
Taxi,Poate o sa stea,C,2003,Rock,3:58
Taxi,Viza pentru Ibiza,C,2003,Rock,4:10
Taxi,Ai inchis marea in ochi,C,2003,Rock,4:02
Taxi,De dimineata,C,2003,Rock,3:12
Taxi,De fapt,C,2003,Rock,3:27
Taxi,Clona,C,2003,Rock,5:01
Taxi,Opus 3,C,2003,Rock,3:15
Taxi,Prea sus,C,2003,Rock,4:01
Taxi,Agentu 008,C,2003,Rock,3:53
Taxi,Cantec foarte scurt,C,2003,Rock,1:04
Taxi,C,C,2003,Rock,3:40
Taxi,Sa ploua,Politica,2004,Rock,3:07
Taxi,Noi cu cine votam?,Politica,2004,Rock,4:07
Taxi,Nu mai simti nimic,Politica,2004,Rock,3:12
Taxi,Aici sunt banii dvs. 2,Politica,2004,Rock,3:23
Taxi,De ce?,Politica,2004,Rock,4:02
Taxi,Am bile!,Politica,2004,Rock,3:03
Taxi,Domnule fost,Politica,2004,Rock,3:28
Taxi,Iubesc un om politic,Politica,2004,Rock,3:22
Taxi,Bisect,Politica,2004,Rock,4:26
Taxi,Situatia din tara,Politica,2004,Rock,3:35
Taxi,Iraq-stan,Politica,2004,Rock,3:12
Taxi,Suaue,Politica,2004,Rock,4:03
,,,,,
Taylor Swift,,,,,0
Taylor Swift,Tim McGraw,Taylor Swift,2006,Country,3:52
Taylor Swift,Picture to Burn,Taylor Swift,2006,Country,2:53
Taylor Swift,Teardrops on My Guitar (Radio Single Remix),Taylor Swift,2006,Country,3:23
Taylor Swift,A Place In This World,Taylor Swift,2006,Country,3:19
Taylor Swift,Cold As You,Taylor Swift,2006,Country,3:59
Taylor Swift,The Outside,Taylor Swift,2006,Country,3:27
Taylor Swift,Tied Together With a Smile,Taylor Swift,2006,Country,4:08
Taylor Swift,Stay Beautiful,Taylor Swift,2006,Country,3:56
Taylor Swift,Should've Said No,Taylor Swift,2006,Country,4:02
Taylor Swift,Mary's Song (Oh My My My),Taylor Swift,2006,Country,3:33
Taylor Swift,Our Song,Taylor Swift,2006,Country,3:21
Taylor Swift,I'm Only Me When I'm With You,Taylor Swift,2006,Country,3:33
Taylor Swift,Invisible,Taylor Swift,2006,Country,3:23
Taylor Swift,A Perfectly Good Heart,Taylor Swift,2006,Country,3:40
Taylor Swift,Teardrops On My Guitar (POP Version),Taylor Swift,2006,Country,2:59
Taylor Swift,Fearless,Fearless,2008,Country,4:01
Taylor Swift,Fifteen,Fearless,2008,Country,4:54
Taylor Swift,Love Story,Fearless,2008,Country,3:55
Taylor Swift,Hey Stephen,Fearless,2008,Country,4:14
Taylor Swift,White Horse,Fearless,2008,Country,3:54
Taylor Swift,You Belong With Me,Fearless,2008,Country,3:51
Taylor Swift,Breathe (feat. Colbie Caillat),Fearless,2008,Country,4:23
Taylor Swift,Tell Me Why,Fearless,2008,Country,3:20
Taylor Swift,You're Not Sorry,Fearless,2008,Country,4:21
Taylor Swift,The Way I Loved You,Fearless,2008,Country,4:04
Taylor Swift,Forever & Always,Fearless,2008,Country,3:45
Taylor Swift,The Best Day,Fearless,2008,Country,4:05
Taylor Swift,Change,Fearless,2008,Country,4:40
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Thalia,,,,,0
Thalia,El Baile De Los Perros Y Los Gatos,Thalía,1990,Pop Latino,5:33
Thalia,Libertad De Expresion,Thalía,1990,Pop Latino,4:28
Thalia,Amarillo Azul,Thalía,1990,Pop Latino,3:46
Thalia,Aerobico,Thalía,1990,Pop Latino,3:26
Thalia,Pienso En Ti,Thalía,1990,Pop Latino,4:52
Thalia,Saliva,Thalía,1990,Pop Latino,3:12
Thalia,Un Pacto + Los 2,Thalía,1990,Pop Latino,3:23
Thalia,El Poder De Tu Amor,Thalía,1990,Pop Latino,5:07
Thalia,Talisman,Thalía,1990,Pop Latino,5:09
Thalia,La Tierra De Nunca Jamas,Thalía,1990,Pop Latino,5:30
Thalia,Cristal (Instrumental),Mundo De Cristal,1991,Pop Latino,1:24
Thalia,Sudor - Parte I & II,Mundo De Cristal,1991,Pop Latino,5:04
Thalia,El Bombo De Tu Corazón,Mundo De Cristal,1991,Pop Latino,4:38
Thalia,Te Necesito,Mundo De Cristal,1991,Pop Latino,4:58
Thalia,Madrid,Mundo De Cristal,1991,Pop Latino,4:46
Thalia,Fuego Cruzado,Mundo De Cristal,1991,Pop Latino,4:36
Thalia,Jollie Madam,Mundo De Cristal,1991,Pop Latino,3:51
Thalia,Mundo De Cristal,Mundo De Cristal,1991,Pop Latino,5:05
Thalia,En La Intimidad,Mundo De Cristal,1991,Pop Latino,5:06
Thalia,Me Matas,Mundo De Cristal,1991,Pop Latino,3:11
Thalia,En Silencio,Mundo De Cristal,1991,Pop Latino,4:59
Thalia,Blues Jam,Mundo De Cristal,1991,Pop Latino,2:32
Thalia,A La Orilla Del Mar,Love,1992,Pop Latino,3:45
Thalia,Sangre,Love,1992,Pop Latino,3:36
Thalia,La Vie En Rose (La Vida En Rosa),Love,1992,Pop Latino,5:11
Thalia,Love,Love,1992,Pop Latino,4:20
Thalia,El Bronceador,Love,1992,Pop Latino,3:25
Thalia,Flor De Juventud,Love,1992,Pop Latino,4:08
Thalia,No Es El Momento,Love,1992,Pop Latino,3:47
Thalia,Cien Anos,Love,1992,Pop Latino,2:53
Thalia,El Dia Del Amor,Love,1992,Pop Latino,3:57
Thalia,Flores Secas En La Piel,Love,1992,Pop Latino,5:39
Thalia,No Trates De Eganarme,Love,1992,Pop Latino,3:55
Thalia,Dejame Escapar,Love,1992,Pop Latino,4:51
Thalia,Nunca Sabras,Love,1992,Pop Latino,5:40
Thalia,Maria Mercedes,Love,1992,Pop Latino,2:51
Thalia,Marimar,Love,1992,Pop Latino,
Thalia,Piel Morena,En Extasis,1995,Pop Latino,4:42
Thalia,Juana,En Extasis,1995,Pop Latino,2:49
Thalia,Quiero Hacerte El Amor,En Extasis,1995,Pop Latino,4:01
Thalia,Amandote,En Extasis,1995,Pop Latino,3:48
Thalia,Llevame Contigo,En Extasis,1995,Pop Latino,3:42
Thalia,Me Erotizas,En Extasis,1995,Pop Latino,4:59
Thalia,Gracias a Dios,En Extasis,1995,Pop Latino,4:02
Thalia,Lagrimas,En Extasis,1995,Pop Latino,4:30
Thalia,Te Quiero Tanto,En Extasis,1995,Pop Latino,3:11
Thalia,Te Deje la Puerta Abierta,En Extasis,1995,Pop Latino,3:08
Thalia,Fantasia,En Extasis,1995,Pop Latino,4:18
Thalia,Me Faltas Tu,En Extasis,1995,Pop Latino,5:11
Thalia,Piel Morena (Remix),En Extasis,1995,Pop Latino,6:41
Thalia,Maria la del Barrio,En Extasis,1995,Pop Latino,3:55
Thalia,Por Amor,Amor a la Mexicana,1997,Pop Latino,3:55
Thalia,Noches Sin Luna,Amor a la Mexicana,1997,Pop Latino,3:59
Thalia,Mujer Latina,Amor a la Mexicana,1997,Pop Latino,3:38
Thalia,Amor a la Mexicana,Amor a la Mexicana,1997,Pop Latino,4:25
Thalia,Rosas,Amor a la Mexicana,1997,Pop Latino,4:37
Thalia,Echa Pa Lante,Amor a la Mexicana,1997,Pop Latino,3:52
Thalia,Ponle Remedio,Amor a la Mexicana,1997,Pop Latino,4:08
Thalia,Es Tu Amor,Amor a la Mexicana,1997,Pop Latino,4:38
Thalia,De Donde Soy,Amor a la Mexicana,1997,Pop Latino,3:57
Thalia,Dicen Por Ahi,Amor a la Mexicana,1997,Pop Latino,3:57
Thalia,Entre el Mar y una Estrella,Arrasando,2000,Pop Latino,3:44
Thalia,Regresa a Mi,Arrasando,2000,Pop Latino,4:28
Thalia,Reencarnacion,Arrasando,2000,Pop Latino,5:03
Thalia,Arrasando,Arrasando,2000,Pop Latino,3:59
Thalia,No Hay Que Llorar,Arrasando,2000,Pop Latino,3:39
Thalia,Quiero Amarte,Arrasando,2000,Pop Latino,3:30
Thalia,Suerte en Mi,Arrasando,2000,Pop Latino,4:15
Thalia,Menta y Canela,Arrasando,2000,Pop Latino,3:47
Thalia,Tumba la Casa,Arrasando,2000,Pop Latino,4:26
Thalia,Pata Pata,Arrasando,2000,Pop Latino,4:39
Thalia,Siempre Hay Carino,Arrasando,2000,Pop Latino,3:10
Thalia,Rosalinda,Arrasando,2000,Pop Latino,3:52
Thalia,Tu y Yo,Thalia,2002,Pop Latino,3:43
Thalia,Asi Es el Destino,Thalia,2002,Pop Latino,4:02
Thalia,En la Fiesta Mando Yo,Thalia,2002,Pop Latino,4:18
Thalia,No Me Enseñaste,Thalia,2002,Pop Latino,4:29
Thalia,Y Seguir,Thalia,2002,Pop Latino,4:04
Thalia,A Quien le Importa?,Thalia,2002,Pop Latino,3:45
Thalia,Vueltas en el Aire,Thalia,2002,Pop Latino,5:01
Thalia,Heridas en el Alma,Thalia,2002,Pop Latino,3:46
Thalia,La Loca,Thalia,2002,Pop Latino,3:51
Thalia,Tu y Yo,Thalia,2002,Pop Latino,3:52
Thalia,The Mexican 2002,Thalia,2002,Pop Latino,4:20
Thalia,The Mexican,Thalia,2002,Pop Latino,3:55
Thalia,Closer to You,Thalia,2002,Pop Latino,3:58
Thalia,You Spin Me 'Round,Thalia,2002,Pop Latino,4:14
Thalia,Bonus Track 1,Thalia,2002,Pop Latino,0:15
Thalia & Fat Joe,I Want You,Thalia,2003,Pop Latino,3:46
Thalia,"Baby, I'm in Love",Thalia,2003,Pop Latino,3:54
Thalia,Misbehavin',Thalia,2003,Pop Latino,3:37
Thalia,Don't Look Back,Thalia,2003,Pop Latino,3:14
Thalia,Another Girl,Thalia,2003,Pop Latino,3:46
Thalia,"What's It Gonna Be, Boy?",Thalia,2003,Pop Latino,3:39
Thalia,Closer to You,Thalia,2003,Pop Latino,3:56
Thalia,Save the Day,Thalia,2003,Pop Latino,3:45
Thalia,Tu y Yo,Thalia,2003,Pop Latino,3:42
Thalia,Dance Dance (Hex Hector Club Mix),Thalia,2003,Pop Latino,8:47
Thalia & Fat Joe,Me Pones Sexy,Thalia,2003,Pop Latino,3:46
Thalia,Alguien Real,Thalia,2003,Pop Latino,3:56
Thalia,Cerca de Ti,Thalia,2003,Pop Latino,3:56
Thalia,Toda la Felicidad,Thalia,2003,Pop Latino,3:15
Thalia,Amar Sin Ser Amada,El Sexto Sentido,2005,Pop Latino,3:33
Thalia,Seduccion,El Sexto Sentido,2005,Pop Latino,4:02
Thalia,Un Sueno para Dos,El Sexto Sentido,2005,Pop Latino,4:00
Thalia,Sabe Bien,El Sexto Sentido,2005,Pop Latino,4:14
Thalia,24000 Besos (24000 Baci),El Sexto Sentido,2005,Pop Latino,3:21
Thalia,Olvidame,El Sexto Sentido,2005,Pop Latino,4:10
Thalia,No Puedo Vivir Sin Ti,El Sexto Sentido,2005,Pop Latino,4:20
Thalia,Un Alma Sentenciada,El Sexto Sentido,2005,Pop Latino,3:42
Thalia,No Me Voy a Quebrar,El Sexto Sentido,2005,Pop Latino,3:52
Thalia,Loca,El Sexto Sentido,2005,Pop Latino,4:27
Thalia,"Empezar de ""0""",El Sexto Sentido,2005,Pop Latino,3:14
Thalia,Amor Prohibito (Bonus Track),El Sexto Sentido,2005,Pop Latino,3:03
Thalia,You Know He Never Loved You,El Sexto Sentido,2005,Pop Latino,3:35
Thalia,Seduction,El Sexto Sentido,2005,Pop Latino,4:06
Thalia,A Dream for Two,El Sexto Sentido,2005,Pop Latino,3:59
Thalia,Cantando Por Un Sueño,El Sexto Sentido,2005,Pop Latino,4:12
Thalia,"No, No, No",El Sexto Sentido,2005,Pop Latino,4:11
Thalia,La Super Chica,El Sexto Sentido,2005,Pop Latino,4:01
Thalia,Un Alma Sentenciada (Hex Hector Remix,El Sexto Sentido,2005,Pop Latino,3:38
Thalia,Moderna Niña del Rock,,1984,Pop Latino,
Thalia,Alibombo / Yo soy una bombera,,1984,Pop Latino,
Thalia,,,,,
Thalia,,,,,
,,,,,
The Caribbeans,,,,,0
The Caribbeans,Coco Jamboo,,,,3:38
The Caribbeans,La Bomba,,,,3:20
The Caribbeans,Let's Get Loud,,,,3:58
The Caribbeans,Macarena,,,,3:54
The Caribbeans,Mamboleo,,,,3:40
The Caribbeans,Oops!... I Did It Again,,,,3:31
The Caribbeans,Uncle John From Jamaica,,,,3:07
The Caribbeans,We're Going To Ibiza,,,,3:16
,,,,,
The Cheeky Girls,,,,,0
The Cheeky Girls,Cheeky Song (Touch My Bum),Party Time,2003,Pop,3:23
The Cheeky Girls,Salsa In The Disco,Party Time,2003,Pop,3:16
The Cheeky Girls,Take Your Shoes Off,Party Time,2003,Pop,2:57
The Cheeky Girls,Get The Party On,Party Time,2003,Pop,3:29
The Cheeky Girls,Celebration,Party Time,2003,Pop,3:14
The Cheeky Girls,Summer Fun,Party Time,2003,Pop,3:03
The Cheeky Girls,Hooray Hooray (It's A Cheeky Holiday),Party Time,2003,Pop,3:05
The Cheeky Girls,Mickey Blue,Party Time,2003,Pop,4:01
The Cheeky Girls,Hip Hop,Party Time,2003,Pop,3:29
The Cheeky Girls,Magic,Party Time,2003,Pop,3:01
The Cheeky Girls,Espanola Dream,Party Time,2003,Pop,3:24
The Cheeky Girls,Follow My Star,Party Time,2003,Pop,3:28
,,,,,
The Corrs,,,,,0
The Corrs,Erin Shore (Instrumental),"Forgiven, Not Forgotten",1996,Pop,0:27
The Corrs,Forgiven Not Forgotten,"Forgiven, Not Forgotten",1996,Pop,4:15
The Corrs,Heaven Knows,"Forgiven, Not Forgotten",1996,Pop,4:18
The Corrs,Along with the Girls (Instrumental),"Forgiven, Not Forgotten",1996,Pop,0:49
The Corrs,Someday,"Forgiven, Not Forgotten",1996,Pop,3:51
The Corrs,Runaway,"Forgiven, Not Forgotten",1996,Pop,4:24
The Corrs,The Right Time,"Forgiven, Not Forgotten",1996,Pop,4:07
The Corrs,Minstrel Boy (Instrumental),"Forgiven, Not Forgotten",1996,Pop,2:12
The Corrs,Toss the Feathers (Instrumental),"Forgiven, Not Forgotten",1996,Pop,2:50
The Corrs,Love to Love You,"Forgiven, Not Forgotten",1996,Pop,4:08
The Corrs,Secret Life,"Forgiven, Not Forgotten",1996,Pop,4:31
The Corrs,Carraroe Jig (Instrumental),"Forgiven, Not Forgotten",1996,Pop,0:52
The Corrs,Closer,"Forgiven, Not Forgotten",1996,Pop,4:05
The Corrs,Leave Me Alone,"Forgiven, Not Forgotten",1996,Pop,3:40
The Corrs,Erin Shore (Instrumental),"Forgiven, Not Forgotten",1996,Pop,4:14
The Corrs,Only When I Sleep,Talk on Corners,1998,Pop,4:24
The Corrs,When He's Not Around,Talk on Corners,1998,Pop,4:25
The Corrs,Dreams,Talk on Corners,1998,Pop,4:01
The Corrs,What Can I Do?,Talk on Corners,1998,Pop,4:18
The Corrs,I Never Loved You Anyway,Talk on Corners,1998,Pop,4:26
The Corrs,So Young,Talk on Corners,1998,Pop,3:53
The Corrs,Don't Say You Love Me,Talk on Corners,1998,Pop,4:39
The Corrs,Love Gives Love Takes,Talk on Corners,1998,Pop,3:42
The Corrs,Hopelessly Addicted,Talk on Corners,1998,Pop,4:03
The Corrs,Paddy McCarthy (Instrumental),Talk on Corners,1998,Pop,4:58
The Corrs,Intimacy,Talk on Corners,1998,Pop,3:57
The Corrs,Queen of Hollywood,Talk on Corners,1998,Pop,5:02
The Corrs,No Good for Me,Talk on Corners,1998,Pop,4:00
The Corrs,Little Wing,Talk on Corners,1998,Pop,5:08
The Corrs,Breathless,In Blue,2000,Pop,3:28
The Corrs,Give Me a Reason,In Blue,2000,Pop,3:29
The Corrs,Somebody for Someone,In Blue,2000,Pop,4:00
The Corrs,Say,In Blue,2000,Pop,4:33
The Corrs,All the Love in the World,In Blue,2000,Pop,4:22
The Corrs,Radio,In Blue,2000,Pop,4:14
The Corrs,Irresistible,In Blue,2000,Pop,3:40
The Corrs,One Night,In Blue,2000,Pop,4:38
The Corrs,All in a Day,In Blue,2000,Pop,3:43
The Corrs,At Your Side,In Blue,2000,Pop,3:50
The Corrs,No More Cry,In Blue,2000,Pop,2:59
The Corrs,Rain,In Blue,2000,Pop,4:15
The Corrs,Give It All Up,In Blue,2000,Pop,3:28
The Corrs,Hurt Before,In Blue,2000,Pop,4:05
The Corrs,Rebel Heart (Instrumental),In Blue,2000,Pop,4:08
The Corrs,Summer Sunshine (Album Version),Borrowed Heaven,2004,Pop,2:54
The Corrs,Angel (album version),Borrowed Heaven,2004,Pop,3:26
The Corrs,Hideaway (album version),Borrowed Heaven,2004,Pop,3:17
The Corrs,Long Night (album version),Borrowed Heaven,2004,Pop,3:47
The Corrs,Goodbye (album version),Borrowed Heaven,2004,Pop,4:08
The Corrs,Time Enough For Tears (Borrowed Heaven/album version),Borrowed Heaven,2004,Pop,5:03
The Corrs,Humdrum (album version),Borrowed Heaven,2004,Pop,3:43
The Corrs,Even If (album version),Borrowed Heaven,2004,Pop,3:03
The Corrs,Borrowed Heaven (album version),Borrowed Heaven,2004,Pop,4:21
The Corrs,Confidence For Quiet (album version),Borrowed Heaven,2004,Pop,3:10
The Corrs,Baby Be Brave (album version),Borrowed Heaven,2004,Pop,3:58
The Corrs,Silver Strand (Album Version),Borrowed Heaven,2004,Pop,4:25
The Corrs,My Lagan Love,Home,2006,Pop,4:20
The Corrs,Spancill Hill,Home,2006,Pop,5:08
The Corrs,Peggy Gordon,Home,2006,Pop,4:26
The Corrs,Black Is The Colour,Home,2006,Pop,3:49
